ID,ImageID,OTUID,Assemblage,CSize,B1a_raw,B2a_raw,B3a_raw,L1a_raw,L2a_raw,L3a_raw,L4a_raw,Pp_raw,B2p_raw,B3p_raw,L2p_raw,L3p_raw,L4p_raw,B1a_cor,B2a_cor,B3a_cor,L1a_cor,L2a_cor,L3a_cor,L4a_cor,Pp_cor,B2p_cor,B3p_cor,L2p_cor,L3p_cor,L4p_cor
876,3703,808,Novonekrasovka upper,1995,65,56,58,67,63,56,64,65,50,42,60,60,59,73.5,63.26,63.78,69.4,69.67,64.19,69.58,70.39,53.25,41.25,66.69,63.61,56.3
875,3687,808,Novonekrasovka upper,2083,63,73,71,62,65,63,64,70,65,57,66,57,59,63.0,73.0,71.0,62.0,65.0,63.0,64.0,70.0,65.0,57.0,66.0,57.0,59.0
874,3704,808,Novonekrasovka upper,1993,64,58,54,64,61,63,58,70,57,53,58,53,63,72.69,65.43,59.91,66.46,67.82,71.38,63.71,75.51,60.33,52.23,64.84,56.69,60.24
873,3696,808,Novonekrasovka upper,2050,65,64,65,62,62,65,58,67,58,59,67,66,58,68.19,66.72,67.17,62.9,64.5,68.07,60.09,69.02,59.22,58.72,69.51,67.35,56.99
872,3689,808,Novonekrasovka upper,1905,55,59,57,63,56,61,58,60,55,61,53,57,65,72.19,73.69,68.7,67.86,69.48,77.57,69.29,70.91,61.58,59.48,66.54,64.3,59.55
871,4348,1018,Novomirgorod,1882,54,46,48,51,55,46,49,53,44,39,49,45,54,74.7,67.13,68.46,76.56,80.32,75.38,76.09,67.82,59.68,54.8,64.32,61.69,70.04
870,4355,1018,Novomirgorod,1809,39,36,43,56,47,44,43,45,43,39,43,38,42,63.14,60.63,66.85,85.8,76.52,78.26,74.59,62.27,61.29,57.42,60.87,57.46,60.71
869,4351,1018,Novomirgorod,1791,50,46,48,61,50,46,54,47,44,41,42,37,39,74.99,71.5,72.69,91.85,80.56,81.46,86.7,64.88,62.93,60.07,60.49,57.14,58.36
868,4358,1018,Novomirgorod,1789,39,41,37,40,33,38,37,46,39,39,26,30,36,64.08,66.59,61.78,70.96,63.68,73.6,69.82,63.95,58.0,58.14,44.56,50.21,55.43
867,4347,1018,Novomirgorod,1848,49,53,53,58,52,48,45,59,52,46,59,52,59,71.3,75.76,75.04,85.53,79.28,79.66,74.19,74.96,68.9,63.02,75.51,69.98,76.28
866,4354,1018,Novomirgorod,1768,44,45,42,48,50,45,39,53,40,30,57,61,46,70.07,71.6,67.76,80.18,81.88,82.0,73.11,71.65,59.75,49.89,76.29,82.01,66.2
865,4350,1018,Novomirgorod,2322,70,69,69,72,72,72,70,69,63,58,59,59,61,70.0,69.0,69.0,72.0,72.0,72.0,70.0,69.0,63.0,58.0,59.0,59.0,61.0
864,4357,1018,Novomirgorod,1652,42,37,39,39,38,35,37,44,36,36,36,33,33,73.53,69.17,70.15,77.92,76.56,79.74,78.25,66.56,59.88,60.06,59.33,58.41,57.43
863,4346,1018,Novomirgorod,1892,54,49,61,58,46,49,54,55,44,46,54,57,62,74.23,69.65,80.99,82.98,70.75,77.72,80.48,69.48,59.33,61.44,68.98,73.31,77.68
862,4353,1018,Novomirgorod,2109,75,74,69,86,85,79,80,61,51,56,60,61,49,85.02,84.23,78.9,98.37,97.26,93.22,93.12,68.17,58.59,63.65,67.42,69.08,56.77
861,4349,1018,Novomirgorod,2044,55,56,65,73,66,70,66,67,57,51,48,55,56,68.08,69.35,77.93,89.15,82.0,88.57,83.12,76.36,66.91,60.98,57.68,65.54,66.14
860,4356,1018,Novomirgorod,1609,43,44,50,42,45,38,36,56,41,37,34,39,34,76.55,78.24,83.15,83.42,86.04,85.62,79.9,80.01,66.42,62.6,58.83,66.04,60.0
859,4352,1018,Novomirgorod,2054,52,51,58,61,56,64,55,64,52,45,50,53,48,64.61,63.87,70.46,76.57,71.42,81.9,71.5,73.02,61.55,54.62,59.33,63.16,57.77
858,3635,989,Moscow,2010,54,63,75,62,69,64,40,64,47,50,60,52,58,57.21,64.73,74.49,66.46,74.75,68.54,44.41,71.18,45.17,56.21,64.76,56.63,61.37
857,3645,989,Moscow,2255,61,47,60,68,54,63,56,74,50,51,49,58,58,61.0,47.0,60.0,68.0,54.0,63.0,56.0,74.0,50.0,51.0,49.0,58.0,58.0
856,3652,989,Moscow,2024,64,64,70,75,61,59,68,74,47,55,53,52,53,67.02,65.63,69.52,79.2,66.42,63.28,72.16,80.77,45.27,60.85,57.49,56.37,56.18
855,3640,989,Moscow,2232,63,55,73,75,72,79,70,75,41,48,55,59,46,63.3,55.16,72.95,75.42,72.54,79.43,70.41,75.67,40.83,48.58,55.45,59.43,46.32
854,3648,989,Moscow,2087,54,69,68,75,71,79,62,76,61,57,64,62,58,56.2,70.19,67.65,78.05,74.94,82.11,65.02,80.92,59.75,61.26,67.27,65.18,60.31
853,3656,989,Moscow,2085,66,58,84,79,82,78,76,65,63,53,53,63,57,68.22,59.2,83.65,82.09,85.99,81.15,79.06,69.98,61.73,57.31,56.31,66.21,59.34
852,3634,989,Moscow,2222,67,65,67,77,74,63,63,79,64,65,62,57,50,67.43,65.23,66.93,77.6,74.77,63.61,63.59,79.97,63.75,65.84,62.64,57.62,50.45
851,3643,989,Moscow,1868,68,63,63,68,66,70,62,78,60,41,48,52,50,73.06,65.73,62.2,75.04,75.08,77.17,68.97,89.34,57.11,50.8,55.52,59.31,55.32
850,3651,989,Moscow,1846,56,56,64,58,54,57,59,61,51,52,48,43,44,61.35,58.89,63.15,65.44,63.59,64.58,66.36,72.99,47.95,62.36,55.95,50.73,49.63
849,3638,989,Moscow,1974,64,62,61,69,67,61,61,71,55,54,43,49,42,67.68,63.98,60.42,74.11,73.59,66.21,66.06,79.24,52.9,61.12,48.46,54.31,45.87
848,3647,989,Moscow,1954,72,64,71,70,69,70,83,62,60,53,56,57,54,75.94,66.13,70.38,75.47,76.06,75.58,88.42,70.82,57.75,60.63,61.85,62.69,58.14
847,3654,989,Moscow,2088,62,70,88,66,54,72,69,69,57,57,45,38,51,64.18,71.18,87.65,69.04,57.92,75.09,72.01,73.89,55.75,61.23,48.25,41.16,53.3
846,3642,989,Moscow,2224,60,87,74,87,83,84,81,84,58,70,63,65,63,60.41,87.22,73.94,87.56,83.73,84.57,81.56,84.91,57.77,70.79,63.6,65.59,63.43
845,3650,989,Moscow,2159,69,69,68,85,77,78,72,78,54,60,55,51,51,70.26,69.68,67.8,86.75,79.25,79.78,73.73,80.81,53.28,62.43,56.87,52.81,52.32
844,3658,989,Moscow,2095,68,65,73,87,74,72,80,65,66,48,45,44,58,70.09,66.13,72.67,89.91,77.75,74.96,82.88,69.69,64.81,52.05,48.11,47.02,60.2
843,3637,989,Moscow,2156,74,59,65,67,70,62,69,67,58,59,59,53,53,75.3,59.7,64.79,68.8,72.32,63.83,70.78,69.9,57.26,61.51,60.92,54.87,54.36
842,3646,989,Moscow,1899,58,75,87,84,72,76,67,61,59,50,50,59,60,62.66,77.51,86.26,90.47,80.35,82.6,73.41,71.43,56.34,59.02,56.92,65.73,64.9
841,3653,989,Moscow,2073,62,51,60,72,68,65,50,67,43,51,49,45,49,64.38,52.29,59.62,75.31,72.27,68.37,53.28,72.33,41.64,55.61,52.54,48.44,51.5
840,3641,989,Moscow,2231,73,79,75,67,84,76,79,77,53,57,53,57,62,73.31,79.17,74.95,67.44,84.56,76.44,79.43,77.7,52.82,57.61,53.47,57.45,62.33
839,3649,989,Moscow,2159,70,67,66,69,60,62,59,65,46,50,54,50,51,71.26,67.68,65.8,70.75,62.25,63.78,60.73,67.81,45.28,52.43,55.87,51.81,52.32
838,3657,989,Moscow,2085,72,64,83,71,69,74,68,75,54,56,57,65,60,74.22,65.2,82.65,74.09,72.99,77.15,71.06,79.98,52.73,60.31,60.31,68.21,62.34
837,4109,421,Mosbach 2,1831,61,65,63,64,64,63,61,76,77,75,82,71,71,64.04,69.75,68.07,69.5,68.61,67.02,66.45,81.7,83.05,83.27,89.94,77.81,78.28
836,3938,421,Mosbach 2,1810,63,55,57,70,63,61,52,79,62,70,61,73,77,66.53,60.5,62.87,76.36,68.34,65.65,58.31,85.6,69.0,79.57,70.2,80.89,85.42
835,4132,421,Mosbach 2,1815,57,75,70,65,64,67,64,81,60,72,68,66,77,60.41,80.32,75.68,71.16,69.16,71.5,70.11,87.38,66.78,81.26,76.9,73.63,85.15
834,4066,421,Mosbach 2,1825,69,49,53,69,74,68,58,69,67,40,70,83,64,72.18,53.96,58.29,74.74,78.82,72.2,63.7,74.95,73.32,48.64,78.3,90.12,71.6
833,3947,421,Mosbach 2,1740,50,48,30,49,62,59,55,57,61,57,74,59,61,55.13,55.99,38.53,58.25,69.76,65.76,64.18,66.6,71.19,70.92,87.38,70.48,73.25
832,4081,421,Mosbach 2,1811,55,61,51,74,48,53,63,74,70,61,69,68,72,58.5,66.46,56.83,80.32,53.3,57.62,69.27,80.55,76.96,70.51,78.14,75.84,80.37
831,3957,421,Mosbach 2,1637,58,51,51,53,54,61,61,49,58,52,62,58,50,65.48,62.67,63.45,66.51,65.33,70.88,74.4,63.01,72.87,72.32,81.53,74.75,67.89
830,4090,421,Mosbach 2,1728,45,35,40,53,50,43,45,63,52,43,51,50,50,50.4,43.42,48.99,62.75,58.18,50.13,54.67,73.11,62.73,57.67,65.09,62.09,62.91
829,3967,421,Mosbach 2,1856,48,44,50,59,57,60,69,71,66,59,78,62,73,50.47,47.85,54.11,63.46,60.74,63.26,73.43,75.63,70.91,65.71,84.45,67.53,78.91
828,4103,421,Mosbach 2,1771,55,41,34,70,58,52,63,67,54,62,66,65,63,59.42,47.89,41.35,77.97,64.69,57.83,70.91,75.27,62.78,74.0,77.53,74.89,73.56
827,3933,421,Mosbach 2,1802,62,47,70,59,62,60,55,83,85,75,76,66,71,65.71,52.78,76.17,65.69,67.61,64.89,61.64,89.94,92.37,85.07,85.67,74.3,79.86
826,4112,421,Mosbach 2,1783,56,53,79,55,53,60,55,81,69,75,73,88,77,60.14,59.46,85.89,62.48,59.27,65.47,62.42,88.75,77.23,86.25,83.81,97.27,86.9
825,4057,421,Mosbach 2,1766,65,64,58,62,58,60,66,65,69,71,75,77,77,69.53,71.07,65.54,70.18,64.86,65.98,74.12,73.48,78.01,83.31,86.82,87.14,87.83
824,3943,421,Mosbach 2,1861,37,53,49,60,56,52,48,69,60,57,66,61,61,39.36,56.68,52.92,64.26,59.57,55.11,52.22,73.41,64.68,63.4,72.15,66.28,66.63
823,4070,421,Mosbach 2,1768,62,57,48,51,48,55,61,54,64,61,65,71,74,66.49,63.99,55.47,59.1,54.79,60.92,69.03,62.4,72.91,73.18,76.71,81.04,84.72
822,3951,421,Mosbach 2,1749,64,47,51,49,58,70,52,54,57,49,69,61,58,68.92,54.67,59.19,57.88,65.45,76.49,60.81,63.21,66.78,62.36,81.84,72.02,69.76
821,4086,421,Mosbach 2,1756,42,44,65,50,59,56,55,70,56,57,64,62,68,46.76,51.42,72.92,58.59,66.21,62.28,63.53,78.91,65.46,69.93,76.42,72.66,79.38
820,3962,421,Mosbach 2,1817,49,50,62,52,45,42,58,59,53,54,37,42,37,52.36,55.25,67.6,58.07,50.09,46.44,64.03,65.3,59.69,63.14,45.78,49.53,45.04
819,4093,421,Mosbach 2,1811,54,47,49,61,44,60,59,75,68,44,68,57,59,57.5,52.46,54.83,67.32,49.3,64.62,65.27,81.55,74.96,53.51,77.14,64.84,67.37
818,3974,421,Mosbach 2,1623,55,57,46,60,47,50,60,79,64,39,77,73,77,62.81,69.17,58.99,74.09,58.82,60.3,73.98,93.61,79.51,60.2,97.36,90.47,95.66
817,4108,421,Mosbach 2,1607,62,53,58,47,56,72,64,66,71,67,63,80,70,70.17,65.74,71.6,61.75,68.37,82.78,78.63,81.29,87.24,89.19,84.32,98.29,89.53
816,3936,421,Mosbach 2,1744,70,72,50,72,70,61,53,70,57,60,61,68,59,75.04,79.85,58.38,81.09,77.62,67.64,62.02,79.42,67.01,73.67,74.14,79.27,71.04
815,4129,421,Mosbach 2,1813,65,70,57,70,42,37,73,85,69,62,67,65,64,68.46,75.39,62.75,76.24,47.23,41.56,79.19,91.47,75.87,71.39,76.02,72.74,72.26
814,4065,421,Mosbach 2,1554,43,42,42,58,50,51,50,61,48,51,48,50,41,52.38,56.63,57.62,74.94,64.21,63.38,66.81,78.56,66.65,76.48,72.49,71.01,63.43
813,3946,421,Mosbach 2,1753,55,58,60,53,58,50,49,39,64,63,59,77,59,59.83,65.53,68.04,61.72,65.31,56.37,57.65,48.04,73.6,76.11,71.6,87.81,70.54
812,4078,421,Mosbach 2,1738,63,69,60,67,72,73,61,81,69,56,77,74,69,68.17,77.07,68.61,76.34,79.83,79.82,70.26,90.68,79.28,70.05,90.5,85.58,81.36
811,3956,421,Mosbach 2,1705,46,55,53,53,61,63,53,76,48,54,52,55,57,51.93,64.24,62.86,63.7,69.97,70.82,63.62,87.1,59.78,70.1,67.47,68.27,71.17
810,4089,421,Mosbach 2,1918,81,51,56,97,72,73,66,90,73,57,77,70,65,82.05,52.64,57.75,98.9,73.59,74.39,67.89,91.97,75.09,59.86,79.75,72.36,67.52
809,3966,421,Mosbach 2,1850,65,61,62,82,50,55,62,72,78,74,85,75,68,67.61,65.07,66.34,86.71,53.95,58.44,66.67,76.88,83.19,81.09,91.81,80.84,74.24
808,4102,421,Mosbach 2,1772,61,65,69,62,77,71,78,74,81,68,70,66,86,65.39,71.85,76.31,69.93,83.65,76.8,85.87,82.22,89.73,79.93,81.47,75.84,96.5
807,3977,421,Mosbach 2,1885,66,75,76,74,73,71,70,93,108,94,84,90,90,67.81,77.82,79.01,77.26,75.74,73.39,73.24,96.38,111.59,98.91,88.72,94.05,94.32
806,3932,421,Mosbach 2,1750,67,51,68,82,83,82,70,78,84,65,83,95,72,71.9,58.64,76.15,90.84,90.42,88.46,78.77,87.17,93.73,78.3,95.78,105.96,83.71
805,4111,421,Mosbach 2,1912,63,39,45,56,57,55,70,90,81,69,92,91,80,64.19,40.86,46.98,58.15,58.8,56.57,72.13,92.23,83.37,72.23,95.11,93.66,82.84
804,3941,421,Mosbach 2,1727,35,37,35,39,54,37,38,42,43,37,39,43,31,40.42,45.46,44.03,48.79,62.21,44.16,47.72,52.15,53.78,51.73,53.15,55.14,43.97
803,3929,421,Mosbach 2,1800,37,52,55,47,44,44,41,52,70,71,54,52,57,40.75,57.85,61.25,53.78,49.68,48.95,47.72,59.03,77.46,81.19,63.79,60.4,65.97
802,4135,421,Mosbach 2,1886,71,67,62,64,63,64,66,69,70,58,87,83,72,72.79,69.78,64.97,67.22,65.7,66.36,69.2,72.34,73.55,62.85,91.66,87.0,76.27
801,4069,421,Mosbach 2,1794,62,44,45,53,47,48,55,67,63,53,73,70,67,65.89,50.07,51.47,60.02,52.89,53.13,61.97,74.28,70.73,63.57,83.15,78.71,76.3
800,3950,421,Mosbach 2,1817,75,65,59,57,69,72,66,75,78,87,77,90,77,78.36,70.25,64.6,63.07,74.09,76.44,72.03,81.3,84.69,96.14,85.78,97.53,85.04
799,4085,421,Mosbach 2,1844,69,52,83,57,68,58,58,84,73,76,72,75,74,71.75,56.28,87.57,61.96,72.16,61.62,62.92,89.14,78.46,83.46,79.17,81.15,80.56
798,3960,421,Mosbach 2,1698,50,56,44,62,59,60,35,76,61,62,71,59,57,56.09,65.49,54.13,72.99,68.22,68.03,45.9,87.4,73.1,78.53,86.89,72.63,71.55
797,4092,421,Mosbach 2,1898,46,53,47,56,52,49,53,62,56,56,50,54,64,47.51,55.36,49.51,58.73,54.29,50.99,55.71,64.83,59.0,60.1,53.94,57.38,67.61
796,3969,421,Mosbach 2,1756,65,47,57,49,51,57,53,66,87,54,60,53,61,69.76,54.42,64.92,57.59,58.21,63.28,61.53,74.91,96.46,66.93,72.42,63.66,72.38
795,4106,421,Mosbach 2,1832,38,40,69,44,39,64,74,65,64,57,66,73,63,41.02,44.71,74.03,49.45,43.57,67.99,79.41,70.65,70.0,65.2,73.88,79.76,70.22
794,3935,421,Mosbach 2,1792,40,54,39,51,55,60,46,60,55,54,53,51,44,43.94,60.14,45.55,58.11,60.96,65.19,53.05,67.37,62.82,64.69,63.27,59.81,53.41
793,4122,421,Mosbach 2,1895,61,74,61,66,71,74,70,75,70,86,85,100,84,62.58,76.46,63.63,68.85,73.39,76.08,72.83,77.96,73.14,90.29,89.12,103.54,87.77
792,4063,421,Mosbach 2,1880,49,47,55,63,72,62,65,66,62,62,73,68,69,50.92,50.0,58.2,66.47,74.91,64.54,68.44,69.6,65.82,67.22,78.02,72.3,73.6
791,3945,421,Mosbach 2,1709,62,65,58,75,71,56,62,65,55,55,68,77,68,67.84,74.1,67.71,85.54,79.84,63.7,72.45,75.92,66.6,70.85,83.23,90.07,81.95
790,4076,421,Mosbach 2,1700,65,64,55,74,75,86,58,70,75,73,76,95,65,71.04,73.42,65.06,84.91,84.15,93.97,68.82,81.31,87.01,89.41,91.77,108.53,79.44
789,3953,421,Mosbach 2,1732,79,61,52,67,83,49,59,78,70,57,80,75,74,84.31,69.28,60.84,76.59,91.04,56.01,68.51,87.94,80.55,71.42,93.86,86.89,86.69
788,4088,421,Mosbach 2,1744,57,50,49,63,49,45,48,63,49,60,50,43,48,62.04,57.85,57.38,72.09,56.62,51.64,57.02,72.42,59.01,73.67,63.14,54.27,60.04
787,3965,421,Mosbach 2,1767,49,54,52,53,57,57,51,65,72,61,72,60,56,53.51,61.03,59.5,61.14,63.83,62.95,59.08,73.44,80.96,73.24,83.77,70.09,66.78
786,4101,421,Mosbach 2,1784,67,67,66,73,76,65,72,101,70,80,80,72,75,71.12,73.42,72.86,80.44,82.24,70.44,79.38,108.71,78.19,91.19,90.75,81.22,84.85
785,3976,421,Mosbach 2,1810,59,57,60,66,73,74,73,77,75,78,69,80,72,62.53,62.5,65.87,72.36,78.34,78.65,79.31,83.6,82.0,87.57,78.2,87.89,80.42
784,3931,421,Mosbach 2,1777,62,65,85,75,81,72,87,79,61,62,71,71,79,66.28,71.67,92.12,82.73,87.48,77.65,94.67,87.01,69.51,73.62,82.17,80.58,89.23
783,4110,421,Mosbach 2,1849,53,56,66,64,69,71,59,77,69,67,77,88,74,55.63,60.1,70.38,68.75,72.98,74.47,63.71,81.93,74.23,74.15,83.87,93.89,80.29
782,3940,421,Mosbach 2,1746,42,47,32,34,48,51,56,62,57,42,54,59,52,46.99,54.78,40.3,43.01,55.55,57.58,64.94,71.34,66.92,55.55,67.02,70.17,63.93
781,4133,421,Mosbach 2,1731,50,58,57,51,58,59,54,80,76,59,78,77,81,55.33,66.31,65.87,60.63,66.07,66.04,63.55,89.98,86.6,73.48,91.92,88.94,93.75
780,4068,421,Mosbach 2,1787,47,52,46,45,43,51,46,60,60,63,61,64,81,51.05,58.32,52.74,52.31,49.13,56.35,53.26,67.58,68.05,74.0,71.57,73.07,90.68
779,3949,421,Mosbach 2,1840,56,73,48,55,60,76,61,71,52,63,81,83,66,58.84,77.43,52.72,60.12,64.3,79.74,66.08,76.31,57.64,70.71,88.41,89.35,72.78
778,4084,421,Mosbach 2,1811,59,60,47,53,55,52,58,83,85,70,61,73,79,62.5,65.46,52.83,59.32,60.3,56.62,64.27,89.55,91.96,79.51,70.14,80.84,87.37
777,3959,421,Mosbach 2,1714,67,63,58,57,61,60,65,61,58,46,68,59,61,72.72,71.92,67.52,67.33,69.66,67.55,75.25,71.71,69.37,61.54,82.93,71.81,74.68
776,4091,421,Mosbach 2,1671,52,45,51,46,46,45,56,82,87,70,76,79,84,58.71,55.46,62.16,58.11,56.15,53.85,68.01,94.55,100.33,88.21,93.5,94.01,100.03
775,3968,421,Mosbach 2,1633,53,49,59,64,52,50,52,76,62,69,64,68,62,60.58,60.81,71.61,77.68,63.47,60.0,65.57,90.18,77.06,89.57,83.77,84.96,80.11
774,4104,421,Mosbach 2,1670,54,59,60,57,61,54,59,53,54,51,50,56,53,60.73,69.49,71.2,69.15,71.19,62.88,71.05,65.59,67.37,69.27,67.56,71.06,69.08
773,3934,421,Mosbach 2,1764,29,26,33,53,42,38,43,48,45,35,41,31,31,33.58,33.14,40.62,61.26,48.93,44.04,51.2,56.57,54.1,47.43,52.94,41.25,41.94
772,4121,421,Mosbach 2,1802,69,62,64,63,52,40,55,68,60,60,62,67,61,72.71,67.78,70.17,69.69,57.61,44.89,61.64,74.94,67.37,70.07,71.67,75.3,69.86
771,4060,421,Mosbach 2,1765,43,48,43,46,45,40,40,44,45,42,42,49,47,47.56,55.1,50.58,54.22,51.9,46.01,48.16,52.52,54.05,54.37,53.88,59.2,57.89
770,3944,421,Mosbach 2,1800,45,43,47,42,57,57,35,81,82,80,80,73,81,48.75,48.85,53.25,48.78,62.68,61.95,41.72,88.03,89.46,90.19,89.79,81.4,89.97
769,4073,421,Mosbach 2,1696,74,71,75,83,72,73,88,92,85,67,90,84,86,80.13,80.56,85.21,94.07,81.29,81.09,98.99,103.48,97.19,83.66,106.01,97.73,100.66
768,3952,421,Mosbach 2,1661,45,41,29,54,54,54,51,68,51,38,59,63,54,51.94,51.81,40.54,66.52,64.5,63.15,63.42,80.98,64.78,56.83,77.1,78.52,70.58
767,4087,421,Mosbach 2,1784,78,69,54,57,64,63,64,71,70,78,84,76,79,82.12,75.42,60.86,64.44,70.24,68.44,71.38,78.71,78.19,89.19,94.75,85.22,88.85
766,3963,421,Mosbach 2,1773,55,64,60,59,65,60,63,75,76,76,81,88,82,59.37,70.82,67.27,66.89,71.62,65.77,70.83,83.18,84.69,87.87,92.41,97.79,92.45
765,4100,421,Mosbach 2,1964,65,94,68,75,77,73,82,72,72,82,96,89,75,65.0,94.0,68.0,75.0,77.0,73.0,82.0,72.0,72.0,82.0,96.0,89.0,75.0
764,3975,421,Mosbach 2,1880,52,50,49,81,98,80,70,86,69,64,73,81,87,53.92,53.0,52.2,84.47,100.91,82.54,73.44,89.6,72.82,69.22,78.02,85.3,91.6
763,3930,421,Mosbach 2,1786,66,86,70,66,62,77,63,62,86,62,51,57,65,70.07,92.35,76.78,73.35,68.17,82.38,70.3,69.63,94.1,73.06,61.63,66.12,74.74
762,4863,420,Miesenheim I C-H,1782,65,74,83,79,75,84,86,79,86,77,75,73,69,79.63,77.58,92.84,85.89,86.93,90.66,97.56,89.13,92.35,86.14,80.49,82.93,87.84
761,4870,420,Miesenheim I C-H,1775,50,57,53,44,54,62,56,67,73,67,72,67,73,65.16,60.71,63.19,51.13,66.35,68.9,67.97,77.49,79.58,76.47,77.69,77.29,92.51
760,4877,420,Miesenheim I C-H,1781,55,69,49,63,57,61,58,87,63,65,79,73,58,69.71,72.6,58.89,69.92,68.99,67.69,69.62,97.18,69.39,74.19,84.52,82.98,76.94
759,4859,420,Miesenheim I C-H,1848,57,52,55,53,61,57,54,74,66,65,67,70,61,66.71,54.38,61.53,57.57,68.91,61.42,61.67,80.72,70.21,71.06,70.64,76.59,73.5
758,4866,420,Miesenheim I C-H,1964,67,55,61,62,66,56,63,67,74,67,69,69,70,68.05,55.26,61.7,62.49,66.85,56.48,63.83,67.72,74.45,67.65,69.39,69.71,71.35
757,4873,420,Miesenheim I C-H,1865,62,58,72,67,60,66,63,66,63,74,86,76,74,70.44,60.07,77.67,70.97,66.88,69.84,69.67,71.84,66.66,79.27,89.17,81.73,84.86
756,4880,420,Miesenheim I C-H,1809,54,39,48,46,57,52,53,71,66,60,64,70,55,66.62,42.09,56.48,51.94,67.29,57.74,62.97,79.73,71.48,67.88,68.74,78.56,71.24
755,4862,420,Miesenheim I C-H,1901,61,58,52,59,67,58,56,67,66,65,63,67,62,66.75,59.41,55.87,61.71,71.69,60.62,60.54,70.98,68.5,68.59,65.16,70.9,69.4
754,4869,420,Miesenheim I C-H,1827,45,45,46,48,51,57,54,66,50,51,57,52,55,56.27,47.76,53.58,53.31,60.19,62.13,62.91,73.8,54.9,58.04,61.23,59.65,69.51
753,4876,420,Miesenheim I C-H,1769,51,49,52,51,57,57,59,65,66,54,60,67,59,66.61,52.82,62.49,58.34,69.72,64.1,71.33,75.8,72.78,63.75,65.86,77.59,79.09
752,4865,420,Miesenheim I C-H,1762,50,49,48,58,54,54,52,54,60,53,56,59,52,66.13,52.95,58.84,65.59,67.15,61.34,64.74,65.16,67.0,63.07,62.06,69.95,72.76
751,4872,420,Miesenheim I C-H,1737,47,45,42,53,48,49,43,60,58,47,54,50,47,64.99,49.41,54.1,61.47,62.67,57.19,57.22,72.45,65.81,58.24,60.76,62.21,70.16
750,4879,420,Miesenheim I C-H,1812,51,43,49,56,51,45,43,69,63,63,67,63,62,63.39,46.04,57.33,61.83,61.1,50.64,52.79,77.58,68.38,70.74,71.65,71.41,77.96
749,4861,420,Miesenheim I C-H,1866,56,39,59,57,57,53,54,66,55,54,59,62,54,64.36,41.05,64.62,60.94,63.82,56.8,60.61,71.79,58.63,59.22,62.14,67.68,64.77
748,4868,420,Miesenheim I C-H,1877,40,34,49,52,48,44,71,66,64,54,64,69,71,47.54,35.85,54.07,55.55,54.15,47.43,76.96,71.22,67.27,58.71,66.83,74.12,80.71
747,4875,420,Miesenheim I C-H,1824,50,44,45,46,50,43,54,65,58,56,61,57,57,61.5,46.82,52.73,51.41,59.37,48.23,63.08,72.96,62.99,63.18,65.32,64.8,71.8
746,4864,420,Miesenheim I C-H,1747,40,44,49,40,48,36,38,50,53,44,58,51,40,57.25,48.22,60.6,48.12,62.06,43.85,51.63,61.93,60.49,54.77,64.48,62.71,62.2
745,4871,420,Miesenheim I C-H,1847,44,50,49,35,44,41,38,54,54,49,57,53,53,53.78,52.4,55.58,39.6,51.97,45.45,45.73,60.77,58.25,55.11,60.67,59.64,65.59
744,4878,420,Miesenheim I C-H,1978,71,64,67,63,76,74,69,89,72,65,69,75,81,71.0,64.0,67.0,63.0,76.0,74.0,69.0,89.0,72.0,65.0,69.0,75.0,81.0
743,4860,420,Miesenheim I C-H,1808,55,52,57,52,53,55,43,74,67,56,74,66,62,67.69,55.11,65.54,57.97,63.35,60.77,53.03,82.78,72.51,63.93,78.77,74.62,78.34
742,4867,420,Miesenheim I C-H,1846,62,60,60,60,58,69,67,60,66,61,64,67,73,71.86,62.41,66.63,64.64,66.03,73.48,74.79,66.82,70.28,67.16,67.7,73.69,85.69
741,4874,420,Miesenheim I C-H,1879,53,50,53,51,52,50,52,75,73,62,73,65,69,60.39,51.81,57.97,54.48,58.03,53.36,57.84,80.11,76.21,66.62,75.78,70.02,78.52
740,4882,420,Miesenheim I C-H,1821,54,51,68,66,73,66,73,78,60,67,75,80,70,65.72,53.87,75.88,71.52,82.55,71.33,82.26,86.11,65.09,74.32,79.4,87.96,85.09
739,1609,167,Merlin's Cave,2126,77,68,79,79,69,86,85,73,56,48,56,56,57,82.04,75.6,82.85,82.3,72.27,90.86,89.43,77.56,58.36,52.65,58.87,58.58,61.01
738,1556,167,Merlin's Cave,2169,74,65,77,65,75,71,75,79,52,59,53,66,72,77.47,70.23,79.65,67.27,77.25,74.34,78.05,82.14,53.63,62.2,54.97,67.78,74.76
737,1619,167,Merlin's Cave,1871,41,52,58,42,72,67,61,54,39,33,51,46,45,55.34,73.64,68.97,51.41,81.32,80.83,73.63,67.0,45.73,46.24,59.17,53.35,56.42
736,1564,167,Merlin's Cave,1962,65,65,62,78,73,82,66,70,58,40,55,43,51,76.02,81.63,70.43,85.23,80.16,92.63,75.7,79.99,63.17,50.17,61.28,48.65,59.77
735,1522,167,Merlin's Cave,2053,55,42,56,67,61,52,56,59,58,52,38,56,61,62.7,53.62,61.89,72.05,66.0,59.42,62.78,65.98,61.61,59.11,42.38,59.94,67.13
734,1581,167,Merlin's Cave,2114,90,57,71,69,72,70,75,63,63,58,66,69,67,95.47,65.26,75.19,72.59,75.56,75.28,79.82,67.96,65.57,63.05,69.12,71.8,71.36
